id,C,D,E,F,G,H,I,J,K,L,M,N,O,P,Q,R,S,T,U,V,W,X,Y,Z,AA,AA,AA,AA,AA,AA,AA,AA,AA
528944000,-116.52,-116.1678303,-120.1346979,-127.4682404,-114.0766607,-115.1696667,-120.4793362,-125.4087152,-115.697409,-112.5102202,-116.0310816,-117.0419594,-116.5847415,-119.40834,-117.3341151,-116.6405519,-116.6420718,-117.8264179,-115.5758267,-116.0650642,-116.9877458,-114.0629519,-116.6141826,-117.7595635,-115.9729788,-115.30,-114.39,-115.78,-113.87,-116.70,-112.82,-118.25,-116.49
529942000,-117.14,-116.7513153,-120.3114801,-127.4722055,-114.6575833,-115.4239448,-120.5641915,-125.3177448,-116.2336844,-112.9339064,-116.3415021,-117.4417595,-116.864665,-119.750827,-117.93615,-116.9865553,-116.9438202,-118.2748454,-116.0895546,-116.3370382,-117.2345671,-114.3723558,-116.8684665,-118.181063,-116.3425605,-115.86,-114.99,-116.30,-114.25,-117.08,-113.32,-118.61,-116.91
530940000,-117.81,-117.3638999,-120.5515612,-127.4663827,-115.2672943,-115.6471222,-120.6786476,-125.2049895,-116.7985133,-113.358109,-116.6446058,-117.7918177,-117.1955844,-120.08327,-118.5247565,-117.3771413,-117.3002281,-118.7409657,-116.5523171,-116.6022161,-117.5295005,-114.737305,-117.1292386,-118.5532152,-116.6994033,-116.39,-115.59,-116.82,-114.67,-117.45,-113.85,-118.96,-117.34
531938000,-118.40,-117.9596615,-120.7479533,-127.5001983,-115.886829,-115.8597873,-120.8111111,-125.1560864,-117.3258684,-113.8206786,-117.0700825,-118.1595761,-117.5379051,-120.409615,-119.1235828,-117.7444035,-117.6335548,-119.2330469,-117.0549063,-116.9320798,-117.870834,-115.1997871,-117.3976361,-118.9296087,-117.0208582,-116.86,-116.08,-117.27,-115.07,-117.83,-114.36,-119.26,-117.81
532936000,-118.98,-118.5326227,-120.9735972,-127.5342244,-116.5282941,-116.1227007,-120.9472653,-125.0859952,-117.9441768,-114.2933535,-117.4482075,-118.57349,-117.8632504,-120.7392484,-119.702189,-118.2144462,-117.995473,-119.7060564,-117.5389108,-117.2403184,-118.2434726,-115.6433031,-117.7130322,-119.3273704,-117.3727961,-117.35,-116.62,-117.76,-115.55,-118.18,-114.93,-119.60,-118.22
533934000,-119.53,-119.1156075,-121.2122502,-127.5890244,-117.1241631,-116.4115744,-121.1521037,-125.025069,-118.506792,-114.7662709,-117.8393925,-118.9873461,-118.2193632,-121.056317,-120.2685283,-118.6425604,-118.3596695,-120.1433794,-118.019625,-117.6211284,-118.6272496,-116.2252767,-118.0477891,-119.6905205,-117.7169431,-117.79,-117.15,-118.21,-116.01,-118.61,-115.51,-119.93,-118.63
534932000,-120.03,-119.6558453,-121.4931944,-127.6377921,-117.7764777,-116.7304347,-121.3665128,-125.0142916,-119.1031749,-115.255754,-118.2979813,-119.4124523,-118.6038862,-121.3388503,-120.8434817,-119.1028691,-118.7538948,-120.6102019,-118.4845594,-117.9914921,-119.1149884,-116.8436494,-118.4311881,-120.0538253,-118.0583374,-118.26,-117.67,-118.69,-116.55,-119.03,-116.10,-120.26,-119.04
535930000,-120.54,-120.1889182,-121.7824307,-127.7773034,-118.4358252,-117.04096,-121.5952238,-125.0313566,-119.6749983,-115.7773746,-118.6889925,-119.8402482,-118.9769308,-121.6058257,-121.3630134,-119.5559072,-119.1753831,-121.0419291,-118.9467491,-118.3537171,-119.59336,-117.4730405,-118.8284237,-120.3967097,-118.4418982,-118.70,-118.23,-119.17,-117.06,-119.54,-116.68,-120.61,-119.46
536928000,-121.07,-120.6344981,-122.0616459,-127.8335475,-119.0179126,-117.370511,-121.7681963,-125.104549,-120.2174066,-116.2765546,-119.0504549,-120.2305498,-119.3634576,-121.9071061,-121.8067956,-119.9715584,-119.5080025,-121.4291437,-119.3919639,-118.776861,-120.0907798,-118.0506272,-119.2650508,-120.7282518,-118.7605389,-119.17,-118.79,-119.70,-117.56,-119.99,-117.30,-120.92,-119.85
537926000,-121.52,-121.1027173,-122.4105399,-127.8871462,-119.6441292,-117.8082587,-121.9532524,-125.2163288,-120.8396546,-116.8027594,-119.4453758,-120.6142237,-119.7691621,-122.1668507,-122.2547426,-120.3303325,-119.9030636,-121.7920193,-119.7749954,-119.1429072,-120.5556919,-118.6278122,-119.7343123,-121.0453728,-119.1253386,-119.64,-119.33,-120.16,-118.07,-120.46,-117.90,-121.23,-120.22
538924000,-121.94,-121.5544938,-122.743635,-127.9842464,-120.2184659,-118.2611494,-122.1805425,-125.3636737,-121.3529493,-117.2928002,-119.8109332,-121.0180389,-120.1488442,-122.4664134,-122.6491895,-120.6855324,-120.2490176,-122.128536,-120.1957862,-119.4748787,-121.0314973,-119.1087887,-120.1999821,-121.3591157,-119.5190145,-120.11,-119.84,-120.62,-118.57,-120.96,-118.51,-121.50,-120.55
539922000,-122.38,-122.0007429,-123.1043973,-128.1557596,-120.8045221,-118.7249744,-122.4685796,-125.5667415,-121.8973354,-117.7513423,-120.1528069,-121.4133164,-120.5134075,-122.7720003,-123.0107672,-120.9901839,-120.5865906,-122.3550668,-120.5526651,-119.8387582,-121.5019478,-119.5897906,-120.6435256,-121.7185022,-119.9093159,-120.58,-120.37,-121.06,-119.07,-121.49,-119.05,-121.76,-120.91
540920000,-122.77,-122.4641728,-123.4572762,-128.2621444,-121.3768106,-119.2420732,-122.7797116,-125.7379521,-122.377905,-118.2731652,-120.4881825,-121.8108666,-120.9104239,-123.0330722,-123.3554422,-121.357309,-120.9715893,-122.6307861,-120.9826817,-120.2056007,-121.9027281,-120.0342427,-121.1305966,-122.0845864,-120.3516892,-121.04,-120.85,-121.52,-119.55,-121.94,-119.58,-122.02,-121.20
541918000,-123.16,-122.9138531,-123.8171239,-128.4193003,-121.9443646,-119.751272,-123.1023457,-125.974612,-122.9010891,-118.7710721,-120.8016077,-122.2323109,-121.3028701,-123.2471919,-123.6465526,-121.6600617,-121.3050268,-122.8917745,-121.3557942,-120.5842003,-122.323712,-120.4576951,-121.6009081,-122.4489145,-120.8025863,-121.47,-121.37,-121.99,-120.02,-122.39,-120.12,-122.31,-121.47
542916000,-123.50,-123.3923984,-124.187722,-128.5302296,-122.4706406,-120.3115085,-123.3820929,-126.14311,-123.3355881,-119.3147351,-121.0884046,-122.6160304,-121.7266779,-123.5081486,-123.9446213,-121.9912822,-121.6579175,-123.1352067,-121.7220294,-120.9871093,-122.7310598,-120.8794295,-122.0070171,-122.8488553,-121.2596499,-121.97,-121.87,-122.42,-120.49,-122.81,-120.64,-122.57,-121.77
543914000,-123.84,-123.842815,-124.5936661,-128.651589,-123.0434201,-120.8922356,-123.6410468,-126.3391706,-123.7985485,-119.8765511,-121.3933953,-123.0320335,-122.1711096,-123.7354475,-124.2031827,-122.315843,-122.0484872,-123.3867913,-122.1225737,-121.4208088,-123.1346641,-121.2752666,-122.4311125,-123.3011504,-121.7686648,-122.45,-122.35,-122.85,-120.97,-123.20,-121.14,-122.87,-122.13
544912000,-124.18,-124.3335653,-124.9596009,-128.8135258,-123.5595427,-121.4808022,-123.9494162,-126.5363169,-124.1926039,-120.42047,-121.6602616,-123.4027673,-122.6027489,-123.9561596,-124.4516186,-122.6717842,-122.3659308,-123.5948989,-122.5070781,-121.8194956,-123.5674199,-121.6804839,-122.889173,-123.7109121,-122.2878354,-122.92,-122.86,-123.24,-121.40,-123.54,-121.63,-123.15,-122.43
545910000,-124.44,-124.7851277,-125.4083601,-128.9963363,-124.075852,-122.0836338,-124.2179728,-126.7468887,-124.5703487,-120.9398724,-121.9107692,-123.7857597,-123.0388577,-124.2177724,-124.7160065,-122.9585155,-122.7526426,-123.784232,-122.8650592,-122.2038428,-123.9738386,-122.0559068,-123.2678457,-124.1338966,-122.799715,-123.41,-123.37,-123.64,-121.90,-123.92,-122.11,-123.44,-122.76
546908000,-124.77,-125.2188036,-125.8193727,-129.1619095,-124.5530247,-122.6295624,-124.5001864,-126.9848067,-124.9346333,-121.4768757,-122.1119096,-124.1928205,-123.4366664,-124.5316532,-124.9736171,-123.2897182,-123.1071771,-123.953473,-123.2672563,-122.6260785,-124.4225453,-122.4120516,-123.6491687,-124.5654115,-123.3704166,-123.92,-123.87,-124.06,-122.35,-124.35,-122.64,-123.76,-123.11
547906000,-125.10,-125.6084316,-126.2296163,-129.3229351,-125.0432279,-123.1324612,-124.7824511,-127.2063001,-125.324202,-121.9568129,-122.3186298,-124.6175448,-123.8123589,-124.8374629,-125.2652687,-123.6427439,-123.4778411,-124.0629707,-123.6735012,-123.0069896,-124.8658292,-122.7676134,-124.0434982,-124.9401293,-123.865371,-124.44,-124.34,-124.50,-122.81,-124.71,-123.13,-124.08,-123.48
548904000,-125.44,-126.0053757,-126.6871293,-129.4287091,-125.4869631,-123.6127938,-125.087527,-127.4761881,-125.7373862,-122.4867067,-122.5544679,-125.0099203,-124.2068993,-125.1798154,-125.6081105,-124.0112488,-123.8384721,-124.2282602,-124.0663478,-123.3849771,-125.3386978,-123.1891817,-124.4200487,-125.2625878,-124.37803,-124.90,-124.81,-124.95,-123.26,-125.12,-123.61,-124.41,-123.84
549902000,-125.79,-126.3734443,-127.1438407,-129.5320985,-125.9731302,-124.0684882,-125.3842445,-127.7302355,-126.1723331,-122.9763376,-122.8222747,-125.4559574,-124.5415388,-125.563028,-125.9317059,-124.4367338,-124.2719594,-124.4435621,-124.501243,-123.7850085,-125.7878884,-123.5971017,-124.7997473,-125.6236871,-124.9051132,-125.40,-125.23,-125.36,-123.75,-125.54,-124.08,-124.75,-124.19
550900000,-126.13,-126.7736843,-127.5704684,-129.6253735,-126.428719,-124.529543,-125.6469181,-127.9974772,-126.6123437,-123.4968596,-123.1117122,-125.848993,-124.8965589,-125.9302349,-126.2885088,-124.8406719,-124.6714451,-124.6493075,-124.9385987,-124.1627604,-126.2547136,-124.0640547,-125.2121225,-125.9713001,-125.3984531,-125.81,-125.64,-125.84,-124.23,-125.98,-124.56,-125.07,-124.56
551898000,-126.48,-127.1208868,-128.0107624,-129.7623437,-126.8106215,-124.9814718,-125.9495289,-128.2591342,-127.006851,-124.0267532,-123.4074658,-126.2634123,-125.2757369,-126.3154496,-126.6679446,-125.2553278,-125.0903388,-124.9502031,-125.3500551,-124.5865518,-126.6779196,-124.5042055,-125.5884455,-126.3076592,-125.8722448,-126.21,-126.04,-126.26,-124.73,-126.38,-125.06,-125.38,-124.94
552896000,-126.84,-127.5115253,-128.4414726,-129.8835781,-127.2377376,-125.4362861,-126.2432728,-128.5135925,-127.4384562,-124.5299172,-123.7428409,-126.6466092,-125.6174229,-126.7362845,-127.0209162,-125.679069,-125.5518314,-125.2228904,-125.7585109,-124.9976478,-127.0966285,-124.9653142,-125.9722705,-126.6200129,-126.3705126,-126.67,-126.43,-126.69,-125.21,-126.77,-125.53,-125.70,-125.32
553894000,-127.17,-127.8985561,-128.8540801,-129.982075,-127.630971,-125.8811935,-126.6043132,-128.7955261,-127.825553,-125.0377882,-124.1166158,-127.1077023,-125.9973746,-127.165304,-127.4081201,-126.120797,-125.990851,-125.5522888,-126.1703703,-125.443113,-127.5402659,-125.4337521,-126.4048168,-127.0004131,-126.8600996,-127.10,-126.87,-127.09,-125.74,-127.16,-126.02,-126.05,-125.73
554892000,-127.51,-128.2958338,-129.3204985,-130.1095034,-128.0286966,-126.327432,-126.9143774,-129.0906661,-128.2573726,-125.5585826,-124.5153444,-127.4892191,-126.3607849,-127.5688311,-127.7951698,-126.5380465,-126.4259433,-125.9018017,-126.5822775,-125.8583889,-127.9232725,-125.9484226,-126.7793309,-127.2802453,-127.3047371,-127.54,-127.27,-127.53,-126.26,-127.50,-126.50,-126.42,-126.13
555890000,-127.88,-128.651509,-129.7665366,-130.2216035,-128.427903,-126.7817711,-127.223151,-129.3251597,-128.6358294,-126.0712807,-124.9565927,-127.8560959,-126.7730049,-127.9736755,-128.192477,-126.9690316,-126.8679741,-126.2845525,-127.0308354,-126.3356947,-128.296543,-126.4139927,-127.1796646,-127.6053202,-127.7311172,-127.95,-127.68,-127.99,-126.76,-127.87,-127.01,-126.77,-126.54
556888000,-128.21,-129.0829346,-130.2277172,-130.3426097,-128.906551,-127.2359509,-127.5228623,-129.7002494,-129.0690423,-126.5859487,-125.4067771,-128.2251928,-127.1464607,-128.4132077,-128.594701,-127.4129873,-127.3028612,-126.6827619,-127.4773811,-126.8064002,-128.6470802,-126.9184375,-127.5852953,-127.9102059,-128.1928328,-128.36,-128.12,-128.39,-127.25,-128.26,-127.56,-127.14,-126.99
557886000,-128.59,-129.4691064,-130.678074,-130.4166368,-129.3448868,-127.6878198,-127.7914088,-130.0273999,-129.4664666,-127.1187555,-125.8236617,-128.5645941,-127.558968,-128.8402138,-128.973116,-127.8423834,-127.7396726,-127.0614129,-127.9097335,-127.248311,-129.0482672,-127.4042607,-127.9952503,-128.2132845,-128.5833431,-128.79,-128.51,-128.83,-127.79,-128.63,-128.03,-127.53,-127.43
558884000,-128.95,-129.8459955,-131.1414572,-130.4836532,-129.7773847,-128.1228995,-128.0326971,-130.3419247,-129.8651535,-127.5751753,-126.2572117,-128.9187843,-127.9556808,-129.2869628,-129.4064166,-128.2725367,-128.2071038,-127.4706235,-128.3519897,-127.6922602,-129.3775893,-127.8810842,-128.4126712,-128.5362787,-129.0307628,-129.20,-128.91,-129.26,-128.26,-129.00,-128.53,-127.95,-127.87
559882000,-129.34,-130.2418625,-131.6278967,-130.5430885,-130.2509304,-128.5811441,-128.1937614,-130.7025585,-130.2291763,-128.0837588,-126.7028233,-129.2566824,-128.3167448,-129.7418429,-129.7937292,-128.6832097,-128.6799514,-127.9133965,-128.841192,-128.1033935,-129.7605053,-128.3487494,-128.8572504,-128.8671921,-129.44989,-129.61,-129.34,-129.73,-128.75,-129.40,-129.05,-128.37,-128.31
560880000,-129.74,-130.6135484,-132.099697,-130.5995837,-130.6632189,-129.0206559,-128.3387543,-131.0648095,-130.6003183,-128.5491103,-127.1137173,-129.5915881,-128.7125685,-130.1538171,-130.2264887,-129.1232286,-129.1158956,-128.327288,-129.2805922,-128.6014188,-130.119388,-128.8207295,-129.3067741,-129.2397544,-129.8868728,-130.03,-129.75,-130.22,-129.23,-129.78,-129.54,-128.78,-128.74
561878000,-130.15,-130.9931592,-132.5128468,-130.631259,-131.0845558,-129.4757159,-128.5400093,-131.4030135,-131.011254,-128.9703421,-127.5253379,-129.9527811,-129.0770657,-130.6184533,-130.6574717,-129.5624579,-129.5648556,-128.7396326,-129.7353309,-129.060371,-130.5055079,-129.2698693,-129.7509001,-129.605881,-130.2703968,-130.48,-130.22,-130.71,-129.72,-130.18,-130.07,-129.21,-129.18
562876000,-130.57,-131.3379048,-132.9789699,-130.622739,-131.5149767,-129.8722008,-128.7278316,-131.7647046,-131.3943559,-129.4375575,-127.9983905,-130.333663,-129.4800593,-131.0598191,-131.0858225,-129.9907839,-130.0004339,-129.1385275,-130.1874268,-129.5130714,-130.877223,-129.7558054,-130.2195148,-129.9765486,-130.6718847,-130.94,-130.68,-131.16,-130.19,-130.62,-130.54,-129.61,-129.59
563874000,-130.97,-131.7143013,-133.4440359,-130.603795,-131.9056392,-130.3202723,-128.8815605,-132.1502781,-131.7571322,-129.8795356,-128.384417,-130.7261071,-129.8600102,-131.4853498,-131.5025741,-130.3958275,-130.4497765,-129.5785212,-130.6432457,-129.9619476,-131.2941916,-130.2128703,-130.6898087,-130.3489994,-131.0586713,-131.45,-131.15,-131.65,-130.66,-131.06,-131.03,-130.00,-130.03
564872000,-131.30,-132.0884545,-133.8975027,-130.6211255,-132.2873414,-130.7515257,-128.9628708,-132.4885676,-132.1098537,-130.2923137,-128.7881599,-131.1170426,-130.2619165,-131.9064415,-131.9316831,-130.8319902,-130.8892941,-129.9796782,-131.0633486,-130.3951824,-131.715363,-130.6822592,-131.1515661,-130.7389335,-131.4552018,-131.94,-131.61,-132.14,-131.12,-131.50,-131.48,-130.40,-130.41
565870000,-131.67,-132.4565373,-134.3194115,-130.5940256,-132.6787779,-131.2085998,-129.0896323,-132.8550589,-132.4964697,-130.7685261,-129.1637412,-131.5161991,-130.6349372,-132.313967,-132.3132322,-131.2515788,-131.3400291,-130.3931065,-131.5090435,-130.8430243,-132.1332946,-131.1310495,-131.5806923,-131.1295552,-131.8356619,-132.41,-132.07,-132.63,-131.57,-131.93,-131.96,-130.79,-130.81
566868000,-132.02,-132.8292451,-134.7408808,-130.5675116,-133.0657657,-131.6407707,-129.1976941,-133.2046355,-132.8437077,-131.2062543,-129.5729142,-131.9339566,-131.0245231,-132.6898501,-132.7331784,-131.6965383,-131.7990369,-130.7834083,-131.9312255,-131.2548661,-132.5624911,-131.6118399,-132.0359167,-131.5089009,-132.1996123,-132.90,-132.51,-133.13,-131.99,-132.36,-132.41,-131.18,-131.22
567866000,-132.37,-133.2550173,-135.1340648,-130.5378953,-133.4656228,-132.0858761,-129.3368721,-133.5757332,-133.176467,-131.6628907,-129.9636163,-132.3075135,-131.4462029,-133.081575,-133.1677588,-132.1304529,-132.215054,-131.2042707,-132.3485498,-131.696998,-132.9599675,-132.0610614,-132.449876,-131.8883846,-132.598965,-133.38,-132.94,-133.56,-132.40,-132.82,-132.85,-131.60,-131.64
568864000,-132.74,-133.6710381,-135.5761928,-130.5283706,-133.8784919,-132.5165798,-129.4234734,-133.9361924,-133.5599518,-132.1108794,-130.3603476,-132.6749302,-131.8390335,-133.4235344,-133.5688556,-132.5413721,-132.6498249,-131.6496767,-132.7130763,-132.1340038,-133.3253527,-132.5214095,-132.8592658,-132.303628,-132.9830333,-133.85,-133.37,-134.01,-132.85,-133.26,-133.30,-132.01,-132.07
569862000,-133.08,-134.0722272,-135.9367474,-130.4743276,-134.3078906,-132.9380081,-129.5152489,-134.2872812,-133.9444232,-132.5284971,-130.7994698,-133.0903898,-132.2746988,-133.7556089,-133.9974618,-132.9485607,-133.0654689,-132.0724303,-133.0843461,-132.5890142,-133.7070377,-132.9751522,-133.2877397,-132.7151522,-133.3761433,-134.29,-133.80,-134.44,-133.28,-133.67,-133.73,-132.45,-132.50
570860000,-133.44,-134.4822644,-136.4032285,-130.4194821,-134.7109158,-133.3911666,-129.6120181,-134.6251976,-134.2997657,-132.954872,-131.1958234,-133.4015349,-132.7066988,-134.1067585,-134.4400035,-133.3778256,-133.4987031,-132.4966379,-133.4850196,-133.0680491,-134.067915,-133.4168331,-133.678383,-133.0885095,-133.7563116,-134.74,-134.23,-134.87,-133.69,-134.08,-134.17,-132.94,-132.93
571858000,-133.81,-134.8624599,-136.7995471,-130.3963214,-135.1123931,-133.8399124,-129.6831443,-135.0014835,-134.7036385,-133.3878324,-131.5941458,-133.8032899,-133.1621367,-134.4519485,-134.8109073,-133.7877543,-133.9071136,-132.9275248,-133.8346964,-133.5245584,-134.4455542,-133.886863,-134.1203688,-133.4842881,-134.1771488,-135.20,-134.65,-135.24,-134.13,-134.49,-134.61,-133.38,-133.40
572856000,-134.20,-135.281606,-137.194647,-130.3749168,-135.5282662,-134.3147657,-129.7517622,-135.3268208,-135.0650679,-133.8197808,-131.9961966,-134.1447935,-133.58643,-134.7778969,-135.2581289,-134.1709578,-134.3142487,-133.3824268,-134.1927841,-133.9871886,-134.8052479,-134.3045445,-134.538846,-133.8711261,-134.592277,-135.65,-135.09,-135.62,-134.49,-134.90,-135.02,-133.81,-133.86
573854000,-134.56,-135.6551398,-137.5886565,-130.4074239,-135.9710802,-134.7187345,-129.8334288,-135.6705449,-135.4194253,-134.2576797,-132.3972634,-134.5081614,-134.0581772,-135.1460915,-135.6351007,-134.5394983,-134.706133,-133.8277354,-134.5896973,-134.4755752,-135.1337948,-134.7474493,-134.9546966,-134.2721023,-135.0152585,-136.13,-135.51,-135.96,-134.88,-135.27,-135.47,-134.28,-134.30
574852000,-134.90,-136.0387313,-137.9947618,-130.3735446,-136.4034609,-135.1505378,-129.8972065,-136.0509841,-135.7685715,-134.6924044,-132.7753396,-134.8329794,-134.5222916,-135.4832823,-136.0072027,-134.9257502,-135.0915422,-134.303401,-134.9739645,-134.9578195,-135.5224936,-135.1852679,-135.3866854,-134.688368,-135.4076385,-136.55,-135.90,-136.35,-135.25,-135.69,-135.84,-134.70,-134.76
575850000,-135.26,-136.4324551,-138.3483111,-130.4005709,-136.7913366,-135.6001993,-129.9292023,-136.4017087,-136.1293454,-135.1501461,-133.2109388,-135.2061422,-134.9670114,-135.8742585,-136.3835425,-135.2634176,-135.4305894,-134.7523333,-135.3137409,-135.3984005,-135.9308063,-135.5843349,-135.8089544,-135.0577006,-135.8515316,-136.98,-136.30,-136.70,-135.61,-136.13,-136.28,-135.18,-135.19
576848000,-135.64,-136.8570708,-138.7111837,-130.442136,-137.1981503,-136.0287521,-130.0138419,-136.7473229,-136.4835396,-135.5939453,-133.6253004,-135.5651709,-135.3834261,-136.2793252,-136.7427555,-135.6362455,-135.7922773,-135.1865544,-135.7295841,-135.8456543,-136.3243663,-135.9723491,-136.2108475,-135.4748742,-136.2861452,-137.42,-136.70,-137.04,-135.99,-136.54,-136.71,-135.61,-135.67
577846000,-136.03,-137.2188137,-139.0589086,-130.5175009,-137.5879019,-136.4866421,-130.041955,-137.0772563,-136.8661582,-136.0318009,-134.0138096,-135.881233,-135.864678,-136.6538258,-137.0853565,-135.9540308,-136.1602101,-135.6378381,-136.1309249,-136.3115066,-136.7129007,-136.3759593,-136.6233979,-135.8895475,-136.7279506,-137.86,-137.10,-137.46,-136.34,-136.93,-137.07,-136.06,-136.18
578844000,-136.41,-137.6053677,-139.3739223,-130.5663284,-137.9768194,-136.9265219,-130.072305,-137.4239404,-137.2552333,-136.4875953,-134.4422975,-136.2550315,-136.3208203,-137.0146363,-137.4540369,-136.328852,-136.5115225,-136.0495121,-136.515588,-136.7712543,-137.113087,-136.8043054,-137.0088563,-136.3052742,-137.1507958,-138.30,-137.49,-137.82,-136.72,-137.34,-137.46,-136.48,-136.63
579842000,-136.81,-137.9794888,-139.6690019,-130.591278,-138.3916942,-137.3857348,-130.1004974,-137.7536812,-137.654286,-136.9543871,-134.851421,-136.5599507,-136.777542,-137.4048555,-137.7860001,-136.6569995,-136.8418575,-136.5058036,-136.9089012,-137.2054638,-137.5273675,-137.223381,-137.3834764,-136.7110081,-137.6004546,-138.73,-137.86,-138.20,-137.09,-137.77,-137.85,-136.95,-137.10
580840000,-137.26,-138.4036162,-139.8629424,-130.6908417,-138.7838834,-137.8169418,-130.1233396,-138.0523624,-138.0300971,-137.4113835,-135.2671152,-136.9224237,-137.246265,-137.8410092,-138.1486688,-137.0008289,-137.1837963,-136.9011734,-137.3010089,-137.6387914,-137.9246795,-137.6685682,-137.7865509,-137.1245261,-138.0140192,-139.15,-138.25,-138.54,-137.45,-138.16,-138.21,-137.41,-137.55
581838000,-137.69,-138.7758448,-140.0637449,-130.8028692,-139.1684956,-138.25045,-130.1402643,-138.4012957,-138.4368648,-137.8603047,-135.641913,-137.2766441,-137.68187,-138.2684193,-138.5039866,-137.3446712,-137.4988969,-137.3710613,-137.7247529,-138.0508551,-138.3195283,-138.0924984,-138.1705727,-137.5153998,-138.4613949,-139.62,-138.63,-138.90,-137.82,-138.54,-138.58,-137.80,-138.01
582836000,-138.15,-139.1408159,-140.230425,-130.8934364,-139.5511615,-138.7092279,-130.2142232,-138.7453017,-138.8475621,-138.2778898,-136.0078306,-137.6113225,-138.0737243,-138.6886529,-138.8147348,-137.6554133,-137.8355038,-137.8131525,-138.123256,-138.4798882,-138.7007855,-138.5088874,-138.5597312,-137.9240466,-138.899475,-140.07,-139.01,-139.24,-138.18,-138.96,-138.92,-138.21,-138.47
583834000,-138.64,-139.4824192,-140.35173,-131.022931,-139.9273428,-139.1181659,-130.2661495,-139.110787,-139.264769,-138.7392186,-136.3762921,-137.9312022,-138.4921985,-139.1147639,-139.1743194,-137.9837631,-138.1219846,-138.2469174,-138.5310552,-138.8788295,-139.0879641,-138.9227221,-138.9560494,-138.2979453,-139.3185583,-140.53,-139.42,-139.56,-138.52,-139.32,-139.26,-138.64,-138.95
584832000,-139.11,-139.8614937,-140.4063036,-131.1799211,-140.2861699,-139.5326202,-130.40231,-139.4718513,-139.6731487,-139.1413132,-136.7434849,-138.2467602,-138.9126048,-139.5601014,-139.5661983,-138.2651969,-138.4598151,-138.6510114,-138.9337278,-139.2719926,-139.386962,-139.303254,-139.3193306,-138.6976671,-139.7346123,-140.97,-139.82,-139.89,-138.87,-139.67,-139.57,-139.06,-139.44
585830000,-139.61,-140.1893483,-140.4740008,-131.3166978,-140.6526032,-139.9479446,-130.4958065,-139.8582476,-140.0729389,-139.5578506,-137.1025627,-138.5768911,-139.2932309,-140.0215856,-139.9102093,-138.604625,-138.7488405,-139.1027266,-139.3606216,-139.7094714,-139.7621436,-139.7141698,-139.7337494,-139.0581557,-140.1338626,-141.43,-140.21,-140.25,-139.18,-140.05,-139.87,-139.45,-139.90
586828000,-140.09,-140.5091256,-140.499225,-131.507133,-140.9963594,-140.3809505,-130.604766,-140.2013415,-140.4554202,-139.9818451,-137.4697876,-138.9234624,-139.7060709,-140.5001094,-140.2716256,-138.9081914,-139.0551297,-139.574713,-139.769849,-140.0712469,-140.1072786,-140.0782985,-140.1118812,-139.4592252,-140.5275605,-141.89,-140.60,-140.63,-139.52,-140.42,-140.18,-139.85,-140.37
587826000,-140.62,-140.8287085,-140.4790893,-131.6642997,-141.3586802,-140.8141225,-130.7298244,-140.5731088,-140.8664498,-140.3905005,-137.8250947,-139.2627305,-140.1092096,-140.9294083,-140.6679263,-139.2261178,-139.3925141,-140.0254839,-140.1877914,-140.4865784,-140.4311466,-140.428759,-140.5241967,-139.8001978,-140.9309523,-142.34,-140.99,-140.98,-139.83,-140.76,-140.52,-140.26,-140.86
588824000,-141.12,-141.138797,-140.4755303,-131.8636415,-141.6992117,-141.2495633,-130.8932531,-140.9464357,-141.2569268,-140.7609801,-138.1733968,-139.6415661,-140.4839523,-141.3851662,-141.0583547,-139.5746669,-139.6836843,-140.4697668,-140.5839239,-140.9117172,-140.7731257,-140.7990588,-140.9029011,-140.1804162,-141.3336217,-142.79,-141.40,-141.34,-140.14,-141.13,-140.81,-140.65,-141.29
589822000,-141.62,-141.4434841,-140.3648163,-132.0409479,-142.0385988,-141.7059015,-131.0130272,-141.2751354,-141.615801,-141.1540249,-138.4898427,-139.9789167,-140.8484151,-141.784482,-141.4397554,-139.8893356,-140.0056104,-140.8704783,-140.986483,-141.3217472,-141.0938246,-141.1913158,-141.3090136,-140.5247554,-141.7032532,-143.23,-141.76,-141.69,-140.47,-141.49,-141.12,-141.03,-141.73
590820000,-142.11,-141.7540453,-140.2633929,-132.3010363,-142.3724882,-142.1300753,-131.1647014,-141.6243262,-142.0157883,-141.4968418,-138.8303438,-140.3040592,-141.2166335,-142.2055927,-141.8447904,-140.2205567,-140.3235681,-141.3070035,-141.3768084,-141.7225608,-141.486455,-141.5517656,-141.7137899,-140.8979398,-142.0985258,-143.62,-142.12,-142.03,-140.75,-141.87,-141.44,-141.40,-142.16
591818000,-142.59,-142.0521305,-140.1607291,-132.5040501,-142.6887324,-142.5999292,-131.3016612,-141.9514435,-142.380002,-141.8880831,-139.1296741,-140.6279002,-141.5671406,-142.5689507,-142.226455,-140.5047852,-140.6191607,-141.7187791,-141.7516169,-142.1015518,-141.8443916,-141.9083369,-142.1125029,-141.2304985,-142.4659653,-144.04,-142.50,-142.42,-141.09,-142.23,-141.77,-141.72,-142.57
