id,C,D,E,F,G,H,I,J,K,L,M,N,O,P,Q,R,S,T,U,V,W,X,Y,Z,AA,AA,AA,AA,AA,AA,AA,AA,AA
822.36,178.42,-161.96,-162.50,-163.16,-162.47,-162.08,-162.72,-162.89,-162.661098,-163.125175,-162.182694,-162.009554,-163.1550583,-163.4773331,-163.3280681,-163.5730235,-163.8391368,-163.5929034,-162.9455978,-163.6155565,-163.1825714,-163.2420453,-162.7627881,-162.7474822,-163.4576242,177.96,-162.74,-163.32,-163.90,-163.26,-162.89,-163.49,-163.56
823.35,178.29,-162.20,-162.78,-163.39,-162.72,-162.33,-162.96,-163.09,-162.9359083,-163.3087843,-162.4815115,-162.2577178,-163.3961943,-163.7124273,-163.5757579,-163.8113281,-164.0554555,-163.7766182,-163.2286145,-163.8775271,-163.4589134,-163.4968408,-163.0482339,-162.9957885,-163.7021341,177.78,-163.02,-163.61,-164.15,-163.52,-163.14,-163.72,-163.79
824.35,178.10,-162.47,-163.06,-163.67,-162.97,-162.61,-163.21,-163.33,-163.2217054,-163.5281146,-162.7545708,-162.5158207,-163.6264685,-163.928263,-163.8361725,-164.0562189,-164.2737726,-163.976638,-163.5193102,-164.1548644,-163.7291212,-163.7869478,-163.3159498,-163.257165,-163.9629107,177.61,-163.28,-163.89,-164.41,-163.77,-163.43,-164.02,-164.07
825.35,177.96,-162.74,-163.32,-163.90,-163.26,-162.89,-163.49,-163.56,-163.5180148,-163.7807863,-163.0494515,-162.7993174,-163.8594278,-164.1555105,-164.1095403,-164.3028647,-164.5132018,-164.1874907,-163.7587144,-164.4076844,-164.019158,-164.0735866,-163.5897863,-163.5374931,-164.2231144,177.46,-163.56,-164.20,-164.70,-164.06,-163.68,-164.26,-164.32
826.35,177.78,-163.02,-163.61,-164.15,-163.52,-163.14,-163.72,-163.79,-163.7985061,-164.0118577,-163.334412,-163.0748112,-164.1019094,-164.353696,-164.3567297,-164.5294948,-164.7382856,-164.4051643,-164.0256593,-164.6804114,-164.320223,-164.3280511,-163.8621818,-163.8132156,-164.5004541,177.27,-163.83,-164.49,-164.96,-164.34,-163.97,-164.52,-164.57
827.35,177.61,-163.28,-163.89,-164.41,-163.77,-163.43,-164.02,-164.07,-164.1043217,-164.2439135,-163.6122801,-163.3598532,-164.3439007,-164.5989492,-164.6153225,-164.7894599,-164.9697792,-164.612707,-164.2757996,-164.9317171,-164.6082733,-164.6079233,-164.1510785,-164.0838386,-164.7874873,177.09,-164.11,-164.79,-165.21,-164.62,-164.25,-164.82,-164.83
828.34,177.46,-163.56,-164.20,-164.70,-164.06,-163.68,-164.26,-164.32,-164.413593,-164.5059801,-163.9155575,-163.6393541,-164.5644592,-164.8094024,-164.8662463,-165.0356063,-165.1967651,-164.8342631,-164.5425395,-165.2115732,-164.8894343,-164.8840459,-164.3892293,-164.3871262,-165.0641137,176.92,-164.39,-165.07,-165.50,-164.90,-164.54,-165.09,-165.11
829.34,177.27,-163.83,-164.49,-164.96,-164.34,-163.97,-164.52,-164.57,-164.68456,-164.7400783,-164.1893424,-163.9176651,-164.8107894,-165.0168417,-165.1200006,-165.2677469,-165.4150069,-165.0565777,-164.8130753,-165.4558073,-165.1723555,-165.175888,-164.6578486,-164.6844328,-165.3348865,176.74,-164.68,-165.35,-165.78,-165.18,-164.84,-165.35,-165.38
830.34,177.09,-164.11,-164.79,-165.21,-164.62,-164.25,-164.82,-164.83,-164.9858063,-164.9842928,-164.4738359,-164.1969233,-165.0309906,-165.2242147,-165.3796215,-165.5329425,-165.6723391,-165.3125814,-165.0491335,-165.6920611,-165.4625026,-165.4354517,-164.9061164,-164.9507914,-165.5943609,176.56,-164.97,-165.64,-166.06,-165.43,-165.08,-165.61,-165.67
831.34,176.92,-164.39,-165.07,-165.50,-164.90,-164.54,-165.09,-165.11,-165.2878167,-165.2193355,-164.7542183,-164.5350321,-165.2987923,-165.4193446,-165.6208398,-165.7475767,-165.8882246,-165.5501647,-165.2940152,-165.9680263,-165.7621268,-165.7479073,-165.1936614,-165.256293,-165.9138478,176.35,-165.26,-165.93,-166.33,-165.72,-165.38,-165.87,-165.94
832.34,176.74,-164.68,-165.35,-165.78,-165.18,-164.84,-165.35,-165.38,-165.579254,-165.4843121,-165.0237223,-164.798649,-165.5420414,-165.6471389,-165.8549863,-165.9867235,-166.1237779,-165.7771475,-165.5402054,-166.1954904,-166.029591,-165.9911139,-165.4413574,-165.514263,-166.1737607,176.17,-165.58,-166.22,-166.57,-165.97,-165.66,-166.14,-166.23
833.33,176.56,-164.97,-165.64,-166.06,-165.43,-165.08,-165.61,-165.67,-165.8398381,-165.7298935,-165.3021626,-165.0626843,-165.8142587,-165.7798385,-166.0762772,-166.2536189,-166.3575139,-165.9983952,-165.7929463,-166.4648529,-166.2990792,-166.2516188,-165.6720083,-165.8058908,-166.4539725,176.01,-165.88,-166.53,-166.82,-166.24,-165.94,-166.41,-166.48
834.33,176.35,-165.26,-165.93,-166.33,-165.72,-165.38,-165.87,-165.94,-166.110764,-165.9785591,-165.5565274,-165.3408682,-166.0263571,-166.0141393,-166.3336057,-166.4463207,-166.5725042,-166.2039233,-166.0379825,-166.7026298,-166.6064309,-166.5435019,-165.9035283,-166.0775963,-166.7709132,175.80,-166.16,-166.80,-167.11,-166.50,-166.21,-166.69,-166.74
835.33,176.17,-165.58,-166.22,-166.57,-165.97,-165.66,-166.14,-166.23,-166.3787531,-166.2375072,-165.8547448,-165.6296072,-166.2629672,-166.1804689,-166.5685407,-166.6796809,-166.7791697,-166.416403,-166.2649047,-166.950181,-166.8853455,-166.8138884,-166.1322271,-166.3698483,-167.0409326,175.60,-166.46,-167.08,-167.34,-166.75,-166.47,-166.93,-167.03
836.33,176.01,-165.88,-166.53,-166.82,-166.24,-165.94,-166.41,-166.48,-166.6590765,-166.4935546,-166.0841171,-165.8858397,-166.5204052,-166.3717351,-166.7588681,-166.9012642,-167.0081838,-166.6463683,-166.4945187,-167.2045201,-167.1534422,-167.0658549,-166.3707909,-166.6425395,-167.3068013,175.42,-166.75,-167.34,-167.60,-166.99,-166.72,-167.21,-167.28
837.33,175.80,-166.16,-166.80,-167.11,-166.50,-166.21,-166.69,-166.74,-166.9060989,-166.7506777,-166.3289328,-166.1373483,-166.751219,-166.5895973,-166.9787381,-167.1081815,-167.2550061,-166.873052,-166.7441032,-167.4226089,-167.3766769,-167.2800166,-166.6150383,-166.9175741,-167.6143829,175.24,-167.06,-167.61,-167.84,-167.23,-166.97,-167.46,-167.57
838.32,175.60,-166.46,-167.08,-167.34,-166.75,-166.47,-166.93,-167.03,-167.1976009,-167.0044973,-166.6057496,-166.3821611,-166.9994554,-166.7716824,-167.2339427,-167.3622358,-167.4772891,-167.0957638,-166.9705065,-167.6593017,-167.6961457,-167.5250745,-166.8598203,-167.2012589,-167.8964915,175.04,-167.39,-167.90,-168.11,-167.48,-167.25,-167.72,-167.82
839.32,175.42,-166.75,-167.34,-167.60,-166.99,-166.72,-167.21,-167.28,-167.4797414,-167.2708022,-166.8609227,-166.644364,-167.2155641,-166.9901277,-167.4752417,-167.6152318,-167.6966898,-167.3330563,-167.2434546,-167.9134605,-167.9434322,-167.765385,-167.0572428,-167.4761286,-168.1759526,174.83,-167.67,-168.18,-168.36,-167.72,-167.50,-167.99,-168.07
840.32,175.24,-167.06,-167.61,-167.84,-167.23,-166.97,-167.46,-167.57,-167.7775903,-167.5225091,-167.1187118,-166.8963419,-167.4721126,-167.2088969,-167.6767807,-167.8677819,-167.9309033,-167.5714611,-167.4909877,-168.1708157,-168.2019565,-168.0094492,-167.3338799,-167.6820279,-168.4425588,174.65,-168.00,-168.47,-168.63,-167.96,-167.75,-168.23,-168.35
841.32,175.04,-167.39,-167.90,-168.11,-167.48,-167.25,-167.72,-167.82,-168.0588652,-167.8013195,-167.3969816,-167.1631142,-167.6860931,-167.3593512,-167.956854,-168.0723428,-168.1573769,-167.7685774,-167.7429725,-168.4012342,-168.4825448,-168.2577472,-167.5533145,-167.9610582,-168.7199834,174.49,-168.30,-168.74,-168.89,-168.22,-168.04,-168.47,-168.59
842.32,174.83,-167.67,-168.18,-168.36,-167.72,-167.50,-167.99,-168.07,-168.3401834,-168.0735398,-167.6508992,-167.3917318,-167.9180784,-167.6250998,-168.1828645,-168.3194024,-168.3845413,-167.980359,-168.0002088,-168.6610187,-168.7625148,-168.5109175,-167.7586973,-168.1988273,-168.9997553,174.25,-168.60,-168.99,-169.15,-168.51,-168.28,-168.70,-168.83
843.31,174.65,-168.00,-168.47,-168.63,-167.96,-167.75,-168.23,-168.35,-168.611251,-168.3419186,-167.9497867,-167.6756927,-168.1638386,-167.8282592,-168.427704,-168.5652563,-168.6528013,-168.1976568,-168.250041,-168.8877664,-169.015344,-168.7437769,-167.9768562,-168.476928,-169.2738462,174.04,-168.90,-169.26,-169.41,-168.76,-168.56,-168.93,-169.10
844.31,174.49,-168.30,-168.74,-168.89,-168.22,-168.04,-168.47,-168.59,-168.8883607,-168.60889,-168.1940359,-167.9058396,-168.384008,-168.0461317,-168.6800863,-168.8217172,-168.8669211,-168.4093738,-168.4733798,-169.1103024,-169.3170439,-168.967747,-168.2397329,-168.7667154,-169.5705346,173.91,-169.17,-169.55,-169.70,-169.02,-168.82,-169.18,-169.31
845.31,174.25,-168.60,-168.99,-169.15,-168.51,-168.28,-168.70,-168.83,-169.1671854,-168.8135493,-168.4859977,-168.1893747,-168.6565965,-168.2808947,-168.8982776,-169.0482618,-169.0540997,-168.6695703,-168.720033,-169.3385767,-169.6053703,-169.2243539,-168.440158,-169.0397363,-169.8170236,173.67,-169.46,-169.83,-169.98,-169.25,-169.11,-169.43,-169.52
846.31,174.04,-168.90,-169.26,-169.41,-168.76,-168.56,-168.93,-169.10,-169.4502503,-169.0837408,-168.7183645,-168.4260811,-168.9169912,-168.523193,-169.131569,-169.2962437,-169.266069,-168.8558851,-168.9887784,-169.5603614,-169.8676348,-169.4697014,-168.6738865,-169.2604726,-170.1091315,173.49,-169.76,-170.10,-170.29,-169.53,-169.37,-169.63,-169.79
847.31,173.91,-169.17,-169.55,-169.70,-169.02,-168.82,-169.18,-169.31,-169.7162149,-169.3231224,-169.0076927,-168.6961384,-169.159641,-168.7163559,-169.3359667,-169.5378488,-169.4877188,-169.0625017,-169.1903096,-169.8147314,-170.131295,-169.7181598,-168.9214676,-169.5349125,-170.3712829,173.29,-170.04,-170.36,-170.59,-169.77,-169.61,-169.90,-169.99
848.30,173.67,-169.46,-169.83,-169.98,-169.25,-169.11,-169.43,-169.52,-170.0057635,-169.5655279,-169.2897336,-168.929563,-169.3963376,-168.9948769,-169.5655279,-169.7724735,-169.7104524,-169.3060192,-169.4530295,-170.0482623,-170.429204,-169.9898459,-169.1413475,-169.7672722,-170.6693268,173.11,-170.34,-170.62,-170.87,-170.02,-169.90,-170.10,-170.25
849.30,173.49,-169.76,-170.10,-170.29,-169.53,-169.37,-169.63,-169.79,-170.270427,-169.8404196,-169.5259349,-169.1685349,-169.6822283,-169.2292314,-169.8029116,-170.0382338,-169.9463459,-169.5336706,-169.662652,-170.2665569,-170.6898503,-170.1991603,-169.4035032,-170.0313499,-170.9122678,172.91,-170.60,-170.91,-171.17,-170.28,-170.14,-170.35,-170.47
850.30,173.29,-170.04,-170.36,-170.59,-169.77,-169.61,-169.90,-169.99,-170.5274645,-170.0773517,-169.7714978,-169.4201421,-169.9452861,-169.4471448,-170.0207645,-170.2743281,-170.1490673,-169.7576237,-169.9393636,-170.5085641,-170.9706066,-170.4741383,-169.6309558,-170.3228216,-171.2011829,172.70,-170.89,-171.18,-171.45,-170.55,-170.41,-170.57,-170.70
851.30,173.11,-170.34,-170.62,-170.87,-170.02,-169.90,-170.10,-170.25,-170.8340975,-170.3395223,-170.0319068,-169.6615519,-170.2182505,-169.6976719,-170.2562748,-170.5462171,-170.3715693,-170.0125573,-170.1733418,-170.7217916,-171.2472017,-170.7167642,-169.8782455,-170.5573916,-171.4794496,172.50,-171.15,-171.46,-171.73,-170.81,-170.66,-170.84,-170.92
852.30,172.91,-170.60,-170.91,-171.17,-170.28,-170.14,-170.35,-170.47,-171.0921754,-170.6033535,-170.2755803,-169.8916432,-170.4834828,-169.9598964,-170.4858572,-170.7831522,-170.5875849,-170.2404504,-170.4182602,-170.9625548,-171.516853,-170.9614306,-170.1646326,-170.824111,-171.7279384,172.30,-171.44,-171.72,-172.03,-171.02,-170.94,-171.07,-171.14
853.29,172.70,-170.89,-171.18,-171.45,-170.55,-170.41,-170.57,-170.70,-171.3841237,-170.8545127,-170.5374453,-170.1644952,-170.7407926,-170.1634411,-170.711883,-171.0359563,-170.8112558,-170.455924,-170.6764859,-171.1668,-171.7784248,-171.219924,-170.3957462,-171.0924606,-171.9953073,172.09,-171.72,-172.00,-172.30,-171.28,-171.17,-171.28,-171.39
854.29,172.50,-171.15,-171.46,-171.73,-170.81,-170.66,-170.84,-170.92,-171.665471,-171.1269012,-170.8033556,-170.3967318,-170.993273,-170.4396315,-170.9847509,-171.310001,-171.0261357,-170.7139948,-170.9382753,-171.369793,-172.0589437,-171.4403706,-170.6777759,-171.3096765,-172.2430155,171.88,-171.99,-172.28,-172.58,-171.56,-171.44,-171.56,-171.60
855.29,172.30,-171.44,-171.72,-172.03,-171.02,-170.94,-171.07,-171.14,-171.9289515,-171.3949593,-171.0590085,-170.6644038,-171.2394209,-170.6972102,-171.2189716,-171.5452951,-171.2808889,-170.9503379,-171.175778,-171.622208,-172.3032125,-171.7417292,-170.9323569,-171.5802121,-172.4910394,171.69,-172.28,-172.55,-172.86,-171.83,-171.70,-171.79,-171.85
856.29,172.09,-171.72,-172.00,-172.30,-171.28,-171.17,-171.28,-171.39,-172.2311555,-171.6219788,-171.322274,-170.9064414,-171.5374486,-170.9678578,-171.4823075,-171.8308173,-171.4780012,-171.1992554,-171.4478388,-171.8725507,-172.5919229,-171.9904101,-171.2365215,-171.8384731,-172.7481907,171.48,-172.54,-172.86,-173.15,-172.06,-171.97,-172.06,-172.07
857.29,171.88,-171.99,-172.28,-172.58,-171.56,-171.44,-171.56,-171.60,-172.4903034,-171.8893719,-171.5944058,-171.1564522,-171.7908883,-171.2155639,-171.739844,-172.0841445,-171.7262814,-171.4292594,-171.6978321,-172.1029208,-172.8685419,-172.2731336,-171.5060522,-172.0958325,-173.0102298,171.27,-172.81,-173.15,-173.43,-172.31,-172.25,-172.30,-172.30
858.28,171.69,-172.28,-172.55,-172.86,-171.83,-171.70,-171.79,-171.85,-172.7826977,-172.1444321,-171.8524276,-171.4269467,-172.0612175,-171.5097972,-171.9978461,-172.3600426,-171.9358859,-171.7025821,-171.9685116,-172.3564516,-173.1616216,-172.5216965,-171.814057,-172.3551103,-173.2659999,171.07,-173.07,-173.43,-173.69,-172.59,-172.52,-172.55,-172.53
859.28,171.48,-172.54,-172.86,-173.15,-172.06,-171.97,-172.06,-172.07,-173.0537486,-172.3899802,-172.1341803,-171.6770137,-172.3517803,-171.7427439,-172.2513567,-172.6051556,-172.1680786,-171.9297565,-172.2383132,-172.6057814,-173.4454023,-172.7923079,-172.0584808,-172.6361967,-173.5374944,170.84,-173.33,-173.71,-173.96,-172.85,-172.79,-172.80,-172.75
860.28,171.27,-172.81,-173.15,-173.43,-172.31,-172.25,-172.30,-172.30,-173.3357069,-172.6821475,-172.4139609,-171.9910708,-172.6155183,-172.0114597,-172.5162121,-172.9031229,-172.3805629,-172.1717933,-172.4935721,-172.8404047,-173.7449564,-173.0844936,-172.3329807,-172.8888533,-173.7981297,170.63,-173.62,-174.00,-174.25,-173.11,-173.09,-173.05,-172.99
861.28,171.07,-173.07,-173.43,-173.69,-172.59,-172.52,-172.55,-172.53,-173.6173585,-172.9104306,-172.7051212,-172.2164141,-172.8666648,-172.2701779,-172.7526308,-173.1285136,-172.6081676,-172.4072585,-172.7286957,-173.0766714,-174.0291889,-173.347193,-172.6246004,-173.1640953,-174.0851697,170.42,-173.87,-174.28,-174.51,-173.37,-173.36,-173.31,-173.23
862.28,170.84,-173.33,-173.71,-173.96,-172.85,-172.79,-172.80,-172.75,-173.9186589,-173.1548951,-173.0109587,-172.5150613,-173.1737643,-172.53783,-172.9832019,-173.4062457,-172.8593111,-172.6693553,-172.9900794,-173.3130118,-174.3173515,-173.643345,-172.9159282,-173.4392017,-174.3535582,170.21,-174.15,-174.58,-174.78,-173.60,-173.66,-173.55,-173.48
863.27,170.63,-173.62,-174.00,-174.25,-173.11,-173.09,-173.05,-172.99,-174.1982578,-173.3906338,-173.3002893,-172.7801461,-173.4148103,-172.7819178,-173.2740694,-173.6440054,-173.0805051,-172.9104178,-173.2435825,-173.5899026,-174.5816373,-173.9081907,-173.1777217,-173.7206017,-174.6383539,170.01,-174.41,-174.85,-175.04,-173.86,-173.96,-173.81,-173.71
864.27,170.42,-173.87,-174.28,-174.51,-173.37,-173.36,-173.31,-173.23,-174.4819007,-173.6487918,-173.5833547,-173.0235348,-173.6530988,-173.0348059,-173.4929434,-173.8859135,-173.3190183,-173.1500899,-173.4887931,-173.8218287,-174.8774191,-174.1622881,-173.4603129,-173.9944339,-174.8998065,169.78,-174.68,-175.12,-175.32,-174.11,-174.21,-174.06,-173.97
865.27,170.21,-174.15,-174.58,-174.78,-173.60,-173.66,-173.55,-173.48,-174.761685,-173.9143569,-173.9004448,-173.2964097,-173.9141256,-173.3028399,-173.7611622,-174.1158493,-173.5134915,-173.3946598,-173.7348726,-174.0766443,-175.1312803,-174.4258304,-173.707692,-174.2597167,-175.1731434,169.54,-174.94,-175.40,-175.57,-174.33,-174.51,-174.32,-174.24
866.27,170.01,-174.41,-174.85,-175.04,-173.86,-173.96,-173.81,-173.71,-175.0312156,-174.1180562,-174.1734296,-173.5667001,-174.1815783,-173.5297746,-174.0084652,-174.3823237,-173.7539187,-173.6689306,-173.9691522,-174.3126858,-175.4062328,-174.7062394,-174.0121775,-174.5409364,-175.4553988,169.35,-175.22,-175.67,-175.82,-174.58,-174.80,-174.58,-174.49
867.27,169.78,-174.68,-175.12,-175.32,-174.11,-174.21,-174.06,-173.97,-175.312374,-174.3506873,-174.4468981,-173.8056004,-174.4406401,-173.7839196,-174.247296,-174.6279038,-173.9521838,-173.8936444,-174.2274781,-174.5210546,-175.6707303,-174.964933,-174.2548684,-174.8097944,-175.7548624,169.14,-175.49,-175.93,-176.06,-174.81,-175.08,-174.82,-174.74
868.26,169.54,-174.94,-175.40,-175.57,-174.33,-174.51,-174.32,-174.24,-175.5878008,-174.5926647,-174.7504523,-174.0665759,-174.67691,-174.0264112,-174.5056964,-174.8548018,-174.1913952,-174.1306115,-174.5101669,-174.7582712,-175.9081826,-175.2007848,-174.5297016,-175.0995697,-176.0276564,168.92,-175.75,-176.19,-176.29,-175.03,-175.37,-175.06,-174.99
869.26,169.35,-175.22,-175.67,-175.82,-174.58,-174.80,-174.58,-174.49,-175.8504946,-174.850488,-175.0422873,-174.2938933,-174.8983264,-174.2663647,-174.7182417,-175.091637,-174.3842051,-174.3691795,-174.7348269,-174.9562381,-176.1900102,-175.4389698,-174.7890041,-175.3382369,-176.320939,168.68,-176.02,-176.45,-176.54,-175.24,-175.64,-175.33,-175.23
870.26,169.14,-175.49,-175.93,-176.06,-174.81,-175.08,-174.82,-174.74,-176.1331098,-175.0806308,-175.3239534,-174.5428759,-175.1495536,-174.4989084,-174.9895614,-175.3269842,-174.6153208,-174.6235045,-174.9834354,-175.1974113,-176.43308,-175.6730948,-175.0401433,-175.5951265,-176.5838679,168.46,-176.29,-176.73,-176.77,-175.46,-175.92,-175.57,-175.48
871.26,168.92,-175.75,-176.19,-176.29,-175.03,-175.37,-175.06,-174.99,-176.3737963,-175.3105231,-175.6073685,-174.7835525,-175.3830839,-174.706159,-175.2018405,-175.5549938,-174.7983053,-174.8660675,-175.2396106,-175.4077616,-176.6675623,-175.928213,-175.3004138,-175.8409069,-176.8599628,168.24,-176.58,-176.98,-177.00,-175.70,-176.17,-175.80,-175.71
872.26,168.68,-176.02,-176.45,-176.54,-175.24,-175.64,-175.33,-175.23,-176.6612264,-175.5176662,-175.8824586,-175.0271974,-175.6388224,-174.9383882,-175.4209578,-175.7920106,-175.0298817,-175.0989699,-175.5088163,-175.6508893,-176.9123254,-176.1856368,-175.579067,-176.1072986,-177.1348914,168.00,-176.83,-177.25,-177.22,-175.94,-176.45,-176.05,-175.96
873.25,168.46,-176.29,-176.73,-176.77,-175.46,-175.92,-175.57,-175.48,-176.8975151,-175.7240873,-176.1467607,-175.275108,-175.8531978,-175.1514175,-175.6632206,-176.0112119,-175.2479012,-175.3404659,-175.7363597,-175.8601938,-177.1463888,-176.4278621,-175.8325616,-176.321752,-177.413794,167.78,-177.10,-177.53,-177.44,-176.16,-176.72,-176.27,-176.19
874.25,168.24,-176.58,-176.98,-177.00,-175.70,-176.17,-175.80,-175.71,-177.1581793,-175.9390773,-176.4132504,-175.5105796,-176.1164304,-175.3719963,-175.8636932,-176.2266726,-175.4547747,-175.5631338,-175.9901023,-176.045237,-177.4226664,-176.6610662,-176.0898866,-176.5682179,-177.6736379,167.52,-177.36,-177.78,-177.65,-176.40,-176.99,-176.49,-176.44
875.25,168.00,-176.83,-177.25,-177.22,-175.94,-176.45,-176.05,-175.96,-177.3981181,-176.1393956,-176.6711339,-175.7296026,-176.3515586,-175.5787243,-176.0902909,-176.462659,-175.6487458,-175.7769521,-176.2320693,-176.2384288,-177.6492833,-176.921063,-176.3246589,-176.8057024,-177.9468017,167.30,-177.63,-178.03,-177.85,-176.63,-177.24,-176.73,-176.67
876.25,167.78,-177.10,-177.53,-177.44,-176.16,-176.72,-176.27,-176.19,-177.6341599,-176.3085599,-176.9059095,-175.9791673,-176.5778356,-175.7834675,-176.3070728,-176.6582587,-175.8841554,-176.0322512,-176.4652984,-176.4378855,-177.9047348,-177.1571534,-176.5996731,-177.0237089,-178.1949515,167.07,-177.88,-178.31,-178.04,-176.88,-177.53,-176.92,-176.91
877.25,167.52,-177.36,-177.78,-177.65,-176.40,-176.99,-176.49,-176.44,-177.8531946,-176.5020082,-177.1564516,-176.1963408,-176.8275859,-175.9973499,-176.5026058,-176.86555,-176.0910806,-176.2467536,-176.6976311,-176.5999025,-178.1274171,-177.4019006,-176.8338941,-177.2547609,-178.4374224,166.83,-178.13,-178.55,-178.25,-177.12,-177.78,-177.15,-177.12
878.24,167.30,-177.63,-178.03,-177.85,-176.63,-177.24,-176.73,-176.67,-178.1047803,-176.688889,-177.3853496,-176.4048854,-177.0391803,-176.1997441,-176.699799,-177.0647437,-176.2648709,-176.4659423,-176.9172449,-176.7971482,-178.3646218,-177.6474451,-177.088782,-177.4971901,-178.6882037,166.58,-178.37,-178.79,-178.44,-177.35,-178.05,-177.34,-177.35
879.24,167.07,-177.88,-178.31,-178.04,-176.88,-177.53,-176.92,-176.91,-178.3185856,-176.8488099,-177.6138513,-176.6464759,-177.2810134,-176.385824,-176.9094537,-177.2664096,-176.4776307,-176.7035853,-177.13015,-176.9657679,-178.5941553,-177.8662985,-177.3096485,-177.7275068,-178.9454422,166.33,-178.63,-179.03,-178.62,-177.60,-178.30,-177.56,-177.56
880.24,166.83,-178.13,-178.55,-178.25,-177.12,-177.78,-177.15,-177.12,-178.5048212,-177.017844,-177.8210024,-176.8593992,-177.5445658,-176.5631209,-177.0925742,-177.4292346,-176.6738427,-176.9037885,-177.3289505,-177.1162588,-178.8321534,-178.1004037,-177.5388116,-177.986472,-179.1509167,166.08,-178.88,-179.29,-178.83,-177.82,-178.55,-177.76,-177.79
881.24,166.58,-178.37,-178.79,-178.44,-177.35,-178.05,-177.34,-177.35,-178.7184269,-177.1884338,-178.0017511,-177.04076,-177.7172519,-176.7621324,-177.2620738,-177.6215247,-176.8510348,-177.1255185,-177.5509753,-177.2727543,-179.0574881,-178.3518577,-177.7626798,-178.2175694,-179.3694364,165.86,-179.10,-179.48,-179.01,-178.03,-178.81,-177.95,-178.01
882.24,166.33,-178.63,-179.03,-178.62,-177.60,-178.30,-177.56,-177.56,-178.8882988,-177.342303,-178.2215061,-177.2682524,-177.9679734,-176.9485686,-177.4418305,-177.7971527,-177.0387835,-177.3015807,-177.7113532,-177.4372477,-179.2754652,-178.5620997,-177.9692132,-178.4542868,-179.5635958,165.62,-179.32,-179.71,-179.20,-178.28,-179.06,-178.12,-178.22
883.23,166.08,-178.88,-179.29,-178.83,-177.82,-178.55,-177.76,-177.79,-179.0831314,-177.5109252,-178.393865,-177.4486044,-178.1735044,-177.0984408,-177.5910136,-177.9413825,-177.1784602,-177.4857362,-177.8807852,-177.5652559,-179.5051144,-178.7963152,-178.1984683,-178.6697178,-179.7462625,165.37,-179.52,-179.91,-179.41,-178.45,-179.31,-178.31,-178.42
884.23,165.86,-179.10,-179.48,-179.01,-178.03,-178.81,-177.95,-178.01,-179.2723327,-177.6277914,-178.5660783,-177.645923,-178.365785,-177.276874,-177.7946161,-178.0941252,-177.390175,-177.6525395,-178.0435681,-177.7161927,-179.7110509,-178.9958102,-178.3998075,-178.9228422,-179.9183231,165.12,-179.75,179.88,-179.58,-178.70,-179.53,-178.52,-178.62
885.23,165.62,-179.32,-179.71,-179.20,-178.28,-179.06,-178.12,-178.22,-179.4307228,-177.761991,-178.7365685,-177.8349807,-178.5767593,-177.4462103,-177.965101,-178.260799,-177.551403,-177.79457,-178.2365912,-177.8399254,-179.9149132,-179.2467436,-178.6082925,-179.1371909,179.9334526,164.87,-179.94,179.71,-179.75,-178.93,-179.74,-178.68,-178.80
886.23,165.37,-179.52,-179.91,-179.41,-178.45,-179.31,-178.31,-178.42,-179.6099274,-177.9057456,-178.8777348,-178.005561,-178.7863574,-177.6109681,-178.1048559,-178.4131598,-177.7151007,-177.9553762,-178.3792374,-177.9397109,179.8793957,-179.4381784,-178.7677116,-179.3688855,179.7580055,164.63,179.86,179.57,-179.91,-179.11,-179.98,-178.83,-178.95
887.23,165.12,-179.75,179.88,-179.58,-178.70,-179.53,-178.52,-178.62,-179.7359768,-178.0473744,-179.0351535,-178.1628836,-178.9632207,-177.774411,-178.233092,-178.5289278,-177.8703291,-178.0706674,-178.4933985,-178.0351056,179.7121454,-179.6597074,-178.9356188,-179.5691371,179.6284415,164.39,179.71,179.43,179.92,-179.28,179.84,-178.95,-179.09
888.22,164.87,-179.94,179.71,-179.75,-178.93,-179.74,-178.68,-178.80,-179.8866701,-178.1557831,-179.1578347,-178.3736252,-179.1303918,-177.920722,-178.3916417,-178.6384672,-178.0109246,-178.1980345,-178.631593,-178.1837561,179.5589837,-179.8290284,-179.0942411,-179.7886123,179.4801348,164.17,179.51,179.33,179.79,-179.45,179.62,-179.08,-179.22
889.22,164.63,179.86,179.57,-179.91,-179.11,-179.98,-178.83,-178.95,-179.9985504,-178.281416,-179.2938866,-178.5237995,-179.2915436,-178.0361278,-178.4879752,-178.7692183,-178.1437944,-178.282285,-178.7412926,-178.2574322,179.3575602,179.9895037,-179.2426642,-179.983957,179.3681126,163.97,179.35,179.23,179.62,-179.59,179.45,-179.17,-179.32
890.22,164.39,179.71,179.43,179.92,-179.28,179.84,-178.95,-179.09,179.9418593,-178.4177133,-179.3932301,-178.7033783,-179.4319939,-178.1813155,-178.6313137,-178.8757437,-178.274637,-178.3543808,-178.8169877,-178.35649,179.2251869,179.8159903,-179.3924662,179.8543035,179.2448028,163.73,179.20,179.12,179.43,-179.78,179.27,-179.28,-179.46
891.22,164.17,179.51,179.33,179.79,-179.45,179.62,-179.08,-179.22,179.8302221,-178.5462516,-179.4734731,-178.886984,-179.5764752,-178.3139376,-178.7319482,-178.9310829,-178.3734353,-178.4607783,-178.893074,-178.4779165,179.0837758,179.6369883,-179.496866,179.6667381,179.1139761,163.58,179.11,179.07,179.30,-179.88,179.13,-179.36,-179.54
